Timestamp,Value,Score,P_ID,OPENNESS,CONSCIENTIOUSNESS,EXTRAVERSION,AGREEABLENESS,NEUROTICISM
1554903989.3774,720,Update,5099,8.0,3.0,4.0,8.0,10.0
1554903989.5374,730,Update,5099,8.0,3.0,4.0,8.0,10.0
1554903991.2574,740,Update,5099,8.0,3.0,4.0,8.0,10.0
1554903991.2974,790,Update,5099,8.0,3.0,4.0,8.0,10.0
1554903992.5174,800,Update,5099,8.0,3.0,4.0,8.0,10.0
1554903993.0974,810,Update,5099,8.0,3.0,4.0,8.0,10.0
1554903993.3574,820,Update,5099,8.0,3.0,4.0,8.0,10.0
1554903996.2174,830,Update,5099,8.0,3.0,4.0,8.0,10.0
1554903997.4774,840,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904002.4774,890,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904002.6774,900,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904004.2774,910,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904004.4574,920,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904005.9574,930,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904006.5174,940,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904007.3774,950,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904008.2574,960,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904009.5374,970,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904010.9974,980,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904017.0974,990,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904018.7374,1000,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904019.5774,1050,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904023.1174,1060,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904024.5974,1070,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904025.9774,1080,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904031.5374,1090,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904033.2374,1100,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904033.9174,1150,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904034.4574,1160,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904034.4774,1170,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904035.2774,1180,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904036.8774,1190,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904037.8974,1200,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904038.5174,1210,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904040.5374,1220,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904045.4174,1230,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904047.8374,1240,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904047.9174,1250,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904048.8974,1260,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904049.3974,1310,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904050.5774,1320,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904051.8174,1330,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904053.0774,1340,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904054.7174,1350,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904054.7374,1360,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904060.1974,1370,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904062.5574,1380,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904063.1774,1390,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904064.8374,1400,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904065.4974,1410,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904066.0974,1420,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904068.1574,1430,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904068.5974,1440,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904070.3974,1450,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904074.9774,1500,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904076.5174,1510,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904076.5374,1520,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904078.5974,1530,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904079.9974,1540,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904080.2774,1550,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904080.6174,1560,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904082.3574,1570,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904082.7374,1580,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904084.4374,1590,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904090.5974,1600,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904091.2574,1610,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904092.8374,1620,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904092.9174,1670,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904093.7174,1680,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904094.0974,1690,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904095.7974,1700,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904096.1574,1710,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904098.2774,1720,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904098.2974,1730,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904104.2374,1740,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904106.0774,1750,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904107.3374,1760,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904108.3974,1810,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904108.5574,1820,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904110.1974,1830,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904110.6574,1840,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904111.6974,1850,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904113.6774,1860,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904118.4774,1870,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904119.1174,1920,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904120.2574,1930,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904121.2574,1940,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904122.6774,1950,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904124.5974,1960,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904124.7374,1970,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904126.4174,1980,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904126.5774,1990,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904127.8774,2000,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904133.3574,2010,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904135.2374,2020,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904136.6374,2030,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904136.8974,2080,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904137.2574,2090,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904139.0974,2100,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904139.1374,2110,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904140.7974,2120,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904141.8574,2130,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904148.5974,2140,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904148.7974,2150,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904150.0374,2200,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904151.3774,2210,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904152.0374,2220,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904152.6374,2230,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904153.9374,2240,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904154.9174,2250,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904156.6374,2260,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904157.0174,2270,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904163.1974,2280,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904163.3374,2290,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904164.0374,2340,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904165.9174,2350,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904166.3974,2360,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904166.4174,2370,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904168.1374,2380,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904169.3374,2390,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904170.1374,2400,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904171.5774,2410,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904176.5774,2420,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904178.1774,2430,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904178.4374,2480,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904179.6174,2490,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904180.0374,2500,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904181.5174,2510,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904183.1974,2520,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904184.4374,2530,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904184.8974,2540,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904185.7174,2550,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904192.3974,2560,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904193.6574,2570,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904195.4574,2580,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904195.5774,2630,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904196.7574,2640,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904197.2974,2650,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904199.2174,2660,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904199.7774,2670,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904199.8374,2680,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904207.3174,2690,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904207.8974,2700,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904208.8974,2710,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904209.9374,2760,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904210.6574,2770,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904211.6774,2780,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904212.3174,2790,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904213.1374,2800,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904214.8774,2810,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904215.9174,2820,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904221.3573,2830,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904222.4173,2840,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904222.9574,2850,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904223.8573,2900,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904225.2373,2910,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904226.2774,2920,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904227.1374,2930,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904228.4173,2940,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904228.9974,2950,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904229.6574,2960,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904235.9974,2970,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904237.1974,2980,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904238.6773,3030,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904239.0174,3040,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904240.4374,3050,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904241.9574,3060,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904243.7973,3070,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904244.6574,3080,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904249.6174,3090,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904251.1174,3100,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904251.5574,3150,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904253.2774,3160,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904253.8974,3170,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904255.5574,3180,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904255.7373,3190,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904257.5974,3200,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904257.6374,3210,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904259.8774,3220,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904265.0774,3230,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904266.1374,3240,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904267.5774,3290,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904268.4574,3300,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904268.7574,3310,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904271.0374,3320,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904271.6974,3330,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904273.3174,3340,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904279.0974,3350,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904279.5374,3400,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904281.0574,3410,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904281.4173,3420,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904283.1773,3430,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904284.8374,3440,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904285.4774,3450,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904286.1374,3460,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904287.5974,3470,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904288.2373,3480,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904293.4574,3530,Update,5099,8.0,3.0,4.0,8.0,10.0
1554904294.4079,3530,GameEnd,5099,8.0,3.0,4.0,8.0,10.0
1557910915.3913,50,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910916.8913,60,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910918.7313,70,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910919.8513,80,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910919.8713,90,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910921.1913,100,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910922.7513,110,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910922.7913,120,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910930.6113,130,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910931.8713,140,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910932.0713,140,GameOver,5102,5.0,3.0,2.0,6.0,5.0
1557910941.5113,50,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910943.0713,60,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910943.7313,70,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910944.5713,80,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910946.8113,90,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910948.2113,100,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910949.0913,110,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910949.1313,120,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910951.2913,130,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910956.6713,140,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910958.0713,150,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910958.3113,160,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910958.9913,170,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910959.7713,220,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910961.4513,230,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910962.6513,240,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910962.9313,250,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910963.7313,260,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910965.7313,270,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910970.8313,280,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910972.2113,290,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910973.2513,340,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910974.3913,350,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910974.8313,360,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910976.2513,370,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910977.2113,380,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910978.8113,390,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910979.7713,400,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910985.6113,450,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910986.6113,460,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910986.7513,470,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910986.7913,480,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910988.9713,490,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910990.3113,500,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910991.7113,510,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910992.5913,520,Update,5102,5.0,3.0,2.0,6.0,5.0
1557910992.6913,530,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911000.6713,540,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911001.1913,590,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911002.6313,600,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911003.1713,610,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911003.9113,620,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911005.8313,620,GameOver,5102,5.0,3.0,2.0,6.0,5.0
1557911015.7913,10,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911016.8113,60,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911017.2513,70,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911018.7713,80,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911020.4313,90,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911021.6313,100,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911022.5313,110,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911023.9313,120,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911024.9113,130,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911030.1513,140,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911031.0913,190,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911031.1713,200,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911031.7113,210,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911033.3113,220,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911035.0313,230,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911037.2513,240,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911038.7713,250,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911044.4513,300,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911045.3713,310,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911046.3313,320,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911047.5313,330,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911048.4313,340,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911049.7713,350,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911050.2513,360,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911051.3113,370,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911053.7513,380,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911058.9513,390,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911059.3913,400,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911061.0113,410,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911061.8713,460,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911063.1713,470,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911065.2513,480,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911066.2313,490,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911066.9113,500,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911068.5313,510,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911073.8313,520,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911074.5513,530,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911075.6713,540,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911077.4913,550,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911077.5513,600,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911079.8913,610,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911081.2313,620,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911082.5713,630,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911088.2913,640,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911089.8713,650,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911091.3913,660,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911091.9113,710,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911092.4913,720,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911092.6513,730,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911095.1313,730,GameOver,5102,5.0,3.0,2.0,6.0,5.0
1557911105.4713,50,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911106.2913,60,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911106.9313,70,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911107.8313,80,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911108.2513,90,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911109.1513,100,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911111.3913,110,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911111.8313,120,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911113.5113,130,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911119.2313,180,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911120.2313,190,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911120.8913,200,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911121.3513,210,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911123.3313,220,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911124.3513,230,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911125.5113,240,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911126.4313,250,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911126.6913,260,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911127.9913,270,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911133.7113,280,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911134.8913,290,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911135.7913,340,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911136.4913,350,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911137.4713,360,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911138.6713,370,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911139.7713,380,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911141.0713,390,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911141.0913,400,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911143.2513,410,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911148.3913,420,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911150.2513,430,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911150.8913,440,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911152.0513,450,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911152.0913,460,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911152.7713,470,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911153.5913,480,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911157.7513,490,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911163.2513,500,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911164.0913,510,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911164.1713,560,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911165.6513,570,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911166.6913,580,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911167.1713,590,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911168.9713,600,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911169.8313,610,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911170.6513,620,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911172.2313,630,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911177.6713,680,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911178.6713,690,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911179.6713,700,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911180.0913,710,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911180.3513,720,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911181.9513,730,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911183.4513,740,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911185.2713,750,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911185.7313,760,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911186.1513,770,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911191.0513,820,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911191.3313,830,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911194.0913,840,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911194.5913,850,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911196.4513,860,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911196.9713,870,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911197.3913,880,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911197.8913,890,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911199.7113,900,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911200.7713,910,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911205.6313,920,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911208.2313,930,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911208.6913,940,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911209.3513,990,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911210.3513,1000,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911211.8713,1010,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911211.9113,1020,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911213.2513,1030,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911215.5113,1040,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911216.4313,1050,Update,5102,5.0,3.0,2.0,6.0,5.0
1557911220.4313,1060,Update,5102,5.0,3.0,2.0,6.0,5.0
